Year,Month,Day,Hour,Minute,Wave Height,Direction Dominant Period,Average Wave Period,Tide
2023,07,23,20,30,0.47,4.00,2.91,99.00
2023,07,23,21,00,0.47,3.77,2.86,99.00
2023,07,23,21,30,0.51,3.92,3.11,99.00
2023,07,23,22,00,0.58,4.08,3.36,99.00
2023,07,23,22,30,0.72,4.17,3.37,99.00
2023,07,23,23,00,0.93,4.44,3.76,99.00
2023,07,23,23,30,0.82,4.44,3.62,99.00
2023,07,24,00,00,0.74,4.17,3.57,99.00
2023,07,24,00,30,0.74,5.00,3.76,99.00
2023,07,24,01,00,0.65,5.41,3.81,99.00
2023,07,24,01,30,0.61,5.13,3.61,99.00
2023,07,24,02,00,0.55,4.65,3.11,99.00
2023,07,24,02,30,0.62,2.86,2.99,99.00
2023,07,24,03,00,0.65,2.82,2.99,99.00
2023,07,24,03,30,0.73,3.13,3.09,99.00
2023,07,24,04,00,0.77,3.51,3.17,99.00
2023,07,24,04,30,0.80,3.57,3.31,99.00
2023,07,24,05,00,0.76,3.85,3.39,99.00
2023,07,24,05,30,0.74,4.08,3.43,99.00
2023,07,24,06,00,0.74,4.26,3.48,99.00
2023,07,24,06,30,0.77,4.26,3.51,99.00
2023,07,24,07,00,0.74,4.00,3.52,99.00
2023,07,24,07,30,0.76,4.35,3.62,99.00
2023,07,24,08,00,0.75,4.17,3.58,99.00
2023,07,24,08,30,0.75,4.55,3.60,99.00
2023,07,24,09,00,0.70,5.41,3.50,99.00
2023,07,24,09,30,0.70,5.26,3.48,99.00
2023,07,24,10,00,0.69,4.35,3.55,99.00
2023,07,24,10,30,0.70,5.13,3.66,99.00
2023,07,24,11,00,0.76,4.65,3.79,99.00
2023,07,24,11,30,0.76,4.76,3.80,99.00
2023,07,24,12,00,0.75,5.13,3.90,99.00
2023,07,24,12,30,0.73,4.76,3.89,99.00
2023,07,24,13,00,0.84,4.65,3.53,99.00
2023,07,24,13,30,0.77,5.00,3.68,99.00
2023,07,24,14,00,0.68,4.88,3.73,99.00
2023,07,24,14,30,0.69,5.13,3.62,99.00
2023,07,24,15,00,0.67,5.00,3.66,99.00
2023,07,24,15,30,0.63,4.88,3.68,99.00
2023,07,24,16,00,0.59,4.88,3.63,99.00
2023,07,24,16,30,0.56,5.00,3.64,99.00
2023,07,24,17,00,0.57,5.13,3.51,99.00
2023,07,24,17,30,0.56,4.76,3.40,99.00
2023,07,24,18,00,0.54,5.13,3.27,99.00
2023,07,24,18,30,0.55,5.00,3.22,99.00
2023,07,24,19,00,0.55,4.65,3.17,99.00
2023,07,24,19,30,0.64,4.88,3.00,99.00
2023,07,24,20,00,0.70,4.76,3.14,99.00
2023,07,24,20,30,0.83,5.00,3.44,99.00
2023,07,24,21,00,0.81,4.88,3.51,99.00
2023,07,24,21,30,0.83,4.88,3.66,99.00
2023,07,24,22,00,0.83,5.00,3.85,99.00
2023,07,24,22,30,0.85,5.00,3.93,99.00
2023,07,24,23,00,0.85,5.00,4.01,99.00
2023,07,24,23,30,0.79,5.00,3.86,99.00
2023,07,25,00,00,0.76,5.26,3.73,99.00
2023,07,25,00,30,0.66,5.00,3.54,99.00
2023,07,25,01,00,0.70,5.26,3.58,99.00
2023,07,25,01,30,0.63,5.00,3.56,99.00
2023,07,25,02,00,0.61,4.76,3.54,99.00
2023,07,25,02,30,0.58,5.13,3.51,99.00
2023,07,25,03,00,0.59,5.41,3.58,99.00
2023,07,25,03,30,0.56,5.13,3.49,99.00
2023,07,25,04,00,0.57,5.56,3.53,99.00
2023,07,25,04,30,0.53,5.41,3.48,99.00
2023,07,25,05,00,0.54,5.26,3.55,99.00
2023,07,25,05,30,0.51,5.13,3.51,99.00
2023,07,25,06,00,0.49,5.26,3.56,99.00
2023,07,25,06,30,0.48,5.41,3.63,99.00
2023,07,25,07,00,0.49,5.26,3.72,99.00
2023,07,25,07,30,0.47,5.26,3.76,99.00
2023,07,25,08,00,0.49,5.00,3.86,99.00
2023,07,25,08,30,0.50,4.76,3.95,99.00
2023,07,25,09,00,0.50,5.26,4.16,99.00
2023,07,25,09,30,0.48,5.13,3.95,99.00
2023,07,25,10,00,0.45,5.13,3.70,99.00
2023,07,25,10,30,0.45,5.13,3.66,99.00
2023,07,25,11,00,0.46,4.76,3.53,99.00
2023,07,25,11,30,0.43,4.88,3.35,99.00
2023,07,25,12,00,0.43,5.13,3.30,99.00
2023,07,25,12,30,0.46,5.26,3.30,99.00
2023,07,25,13,00,0.44,5.00,3.20,99.00
2023,07,25,13,30,0.42,4.76,3.13,99.00
2023,07,25,14,00,0.42,4.55,3.12,99.00
2023,07,25,14,30,0.44,4.55,3.32,99.00
2023,07,25,15,00,0.44,4.88,3.43,99.00
2023,07,25,15,30,0.42,4.88,3.49,99.00
2023,07,25,16,00,0.42,4.88,3.58,99.00
2023,07,25,16,30,0.45,4.55,3.77,99.00
2023,07,25,17,00,0.45,4.44,3.87,99.00
2023,07,25,17,30,0.49,6.06,4.11,99.00
2023,07,25,18,00,0.46,5.71,4.26,99.00
2023,07,25,18,30,0.50,6.06,4.37,99.00
2023,07,25,19,00,0.55,6.06,4.58,99.00
2023,07,25,19,30,0.57,6.06,4.76,99.00
2023,07,25,20,00,0.61,5.13,4.83,99.00
2023,07,25,20,30,0.57,5.88,4.64,99.00
2023,07,25,21,00,0.54,6.06,4.56,99.00
2023,07,25,21,30,0.49,6.06,4.39,99.00
2023,07,25,22,00,0.50,5.88,4.56,99.00
2023,07,25,22,30,0.47,6.25,4.56,99.00
2023,07,25,23,00,0.44,6.06,4.59,99.00
2023,07,25,23,30,0.41,6.25,4.59,99.00
2023,07,26,00,00,0.43,5.88,4.62,99.00
2023,07,26,00,30,0.44,6.06,4.67,99.00
2023,07,26,01,00,0.49,6.06,4.43,99.00
2023,07,26,01,30,0.52,4.76,4.23,99.00
2023,07,26,02,00,0.49,5.88,4.18,99.00
2023,07,26,02,30,0.50,5.71,4.21,99.00
2023,07,26,03,00,0.49,6.06,4.22,99.00
2023,07,26,03,30,0.48,6.06,4.26,99.00
2023,07,26,04,00,0.47,5.41,4.26,99.00
2023,07,26,04,30,0.44,6.06,4.41,99.00
2023,07,26,05,00,0.39,5.13,4.26,99.00
2023,07,26,05,30,0.38,4.76,4.20,99.00
2023,07,26,06,00,0.34,5.00,3.89,99.00
2023,07,26,06,30,0.37,6.06,4.08,99.00
2023,07,26,07,00,0.35,6.25,4.05,99.00
2023,07,26,07,30,0.34,5.41,4.07,99.00
2023,07,26,08,00,0.34,6.25,4.01,99.00
2023,07,26,08,30,0.37,5.13,4.18,99.00
2023,07,26,09,00,0.34,4.88,4.06,99.00
2023,07,26,09,30,0.35,5.13,4.11,99.00
2023,07,26,10,00,0.37,5.88,3.97,99.00
2023,07,26,10,30,0.36,5.26,3.87,99.00
2023,07,26,11,00,0.36,4.88,3.76,99.00
2023,07,26,11,30,0.36,5.26,3.76,99.00
2023,07,26,12,00,0.37,5.56,3.82,99.00
2023,07,26,12,30,0.38,5.13,3.83,99.00
2023,07,26,13,00,0.35,5.71,3.90,99.00
2023,07,26,13,30,0.37,6.06,3.90,99.00
2023,07,26,14,00,0.40,5.41,4.20,99.00
2023,07,26,14,30,0.38,5.13,4.15,99.00
2023,07,26,15,00,0.41,5.26,4.21,99.00
2023,07,26,15,30,0.42,5.41,4.37,99.00
2023,07,26,16,00,0.44,5.26,4.45,99.00
2023,07,26,16,30,0.42,5.26,4.45,99.00
2023,07,26,17,00,0.39,5.13,4.30,99.00
2023,07,26,17,30,0.39,5.13,4.22,99.00
2023,07,26,18,00,0.39,4.88,4.18,99.00
2023,07,26,18,30,0.36,4.76,4.26,99.00
2023,07,26,19,00,0.37,4.65,4.32,99.00
2023,07,26,19,30,0.32,5.00,4.26,99.00
2023,07,26,20,00,0.34,4.65,4.26,99.00
2023,07,26,20,30,0.34,4.76,4.37,99.00
2023,07,26,21,00,0.32,4.44,4.28,99.00
2023,07,26,21,30,0.35,4.55,4.21,99.00
2023,07,26,22,00,0.36,4.35,4.13,99.00
2023,07,26,22,30,0.36,5.00,3.87,99.00
2023,07,26,23,00,0.34,4.26,3.82,99.00
2023,07,26,23,30,0.33,5.88,4.02,99.00
2023,07,27,00,00,0.34,5.88,3.84,99.00
2023,07,27,00,30,0.34,6.25,3.83,99.00
2023,07,27,01,00,0.34,6.25,3.57,99.00
2023,07,27,01,30,0.32,5.88,3.54,99.00
2023,07,27,02,00,0.30,5.71,4.04,99.00
2023,07,27,02,30,0.28,6.25,4.06,99.00
2023,07,27,03,00,0.27,5.88,3.75,99.00
2023,07,27,03,30,0.27,6.25,3.11,99.00
2023,07,27,04,00,0.28,5.88,3.14,99.00
2023,07,27,04,30,0.29,6.06,3.17,99.00
2023,07,27,05,00,0.29,5.71,3.19,99.00
2023,07,27,05,30,0.28,6.25,3.17,99.00
2023,07,27,06,00,0.26,5.71,3.08,99.00
2023,07,27,06,30,0.28,6.25,3.41,99.00
2023,07,27,07,00,0.27,5.56,3.41,99.00
2023,07,27,07,30,0.27,5.56,3.58,99.00
2023,07,27,08,00,0.28,5.41,3.64,99.00
2023,07,27,08,30,0.26,5.71,3.67,99.00
2023,07,27,09,00,0.25,5.26,3.23,99.00
2023,07,27,09,30,0.28,5.56,3.41,99.00
2023,07,27,10,00,0.28,5.71,3.45,99.00
2023,07,27,10,30,0.27,5.56,3.25,99.00
2023,07,27,11,00,0.28,4.88,3.60,99.00
2023,07,27,11,30,0.26,5.13,3.38,99.00
2023,07,27,12,00,0.27,5.26,3.51,99.00
2023,07,27,12,30,0.27,5.13,3.32,99.00
2023,07,27,13,00,0.26,5.71,3.32,99.00
2023,07,27,13,30,0.28,5.13,3.34,99.00
2023,07,27,14,00,0.33,5.00,3.36,99.00
2023,07,27,14,30,0.31,4.88,3.16,99.00
2023,07,27,15,00,0.29,4.88,3.09,99.00
2023,07,27,15,30,0.32,5.00,3.06,99.00
2023,07,27,16,00,0.29,4.76,3.04,99.00
2023,07,27,16,30,0.28,4.35,3.06,99.00
2023,07,27,17,00,0.29,4.88,3.18,99.00
2023,07,27,17,30,0.27,4.76,3.25,99.00
2023,07,27,18,00,0.29,4.76,3.08,99.00
2023,07,27,18,30,0.28,5.13,2.87,99.00
2023,07,27,19,00,0.28,4.65,2.86,99.00
2023,07,27,19,30,0.31,4.44,2.74,99.00
2023,07,27,20,00,0.34,6.25,2.81,99.00
2023,07,27,20,30,0.36,2.15,2.77,99.00
2023,07,27,21,00,0.34,2.11,2.68,99.00
2023,07,27,21,30,0.32,2.13,2.74,99.00
2023,07,27,22,00,0.33,6.67,2.91,99.00
2023,07,27,22,30,0.30,7.14,2.87,99.00
2023,07,27,23,00,0.31,5.13,3.01,99.00
2023,07,27,23,30,0.32,5.88,3.09,99.00
2023,07,28,00,00,0.30,6.45,3.15,99.00
2023,07,28,00,30,0.28,5.88,3.15,99.00
2023,07,28,01,00,0.31,5.88,3.53,99.00
2023,07,28,01,30,0.28,5.88,3.46,99.00
2023,07,28,02,00,0.27,5.88,3.55,99.00
2023,07,28,02,30,0.27,5.56,3.69,99.00
2023,07,28,03,00,0.26,5.88,3.84,99.00
2023,07,28,03,30,0.27,6.06,4.00,99.00
2023,07,28,04,00,0.25,6.45,4.00,99.00
2023,07,28,04,30,0.27,6.25,4.35,99.00
2023,07,28,05,00,0.25,6.25,4.36,99.00
2023,07,28,05,30,0.28,6.25,4.36,99.00
2023,07,28,06,00,0.26,5.88,4.56,99.00
2023,07,28,06,30,0.26,5.88,4.78,99.00
2023,07,28,07,00,0.27,5.56,4.57,99.00
2023,07,28,07,30,0.26,5.88,4.65,99.00
2023,07,28,08,00,0.26,6.25,4.91,99.00
2023,07,28,08,30,0.25,5.71,5.00,99.00
2023,07,28,09,00,0.25,5.71,4.92,99.00
2023,07,28,09,30,0.29,5.56,5.08,99.00
2023,07,28,10,00,0.28,5.41,4.92,99.00
2023,07,28,10,30,0.27,5.41,4.98,99.00
2023,07,28,11,00,0.25,5.56,4.80,99.00
2023,07,28,11,30,0.28,6.67,4.95,99.00
2023,07,28,12,00,0.27,5.88,4.93,99.00
2023,07,28,12,30,0.26,5.26,5.09,99.00
2023,07,28,13,00,0.26,5.26,4.67,99.00
2023,07,28,13,30,0.27,7.14,4.71,99.00
2023,07,28,14,00,0.29,5.41,4.00,99.00
2023,07,28,14,30,0.28,5.88,3.72,99.00
2023,07,28,15,00,0.30,7.41,3.63,99.00
2023,07,28,15,30,0.29,6.67,3.70,99.00
2023,07,28,16,00,0.28,7.14,3.70,99.00
2023,07,28,16,30,0.29,6.67,3.81,99.00
2023,07,28,17,00,0.28,6.67,3.75,99.00
2023,07,28,17,30,0.29,6.90,3.79,99.00
2023,07,28,18,00,0.30,6.67,3.71,99.00
2023,07,28,18,30,0.28,6.45,3.72,99.00
2023,07,28,19,00,0.28,6.67,3.69,99.00
2023,07,28,19,30,0.32,6.06,3.76,99.00
2023,07,28,20,00,0.32,6.06,3.62,99.00
2023,07,28,20,30,0.30,5.00,3.68,99.00
2023,07,28,21,00,0.28,7.69,3.65,99.00
2023,07,28,21,30,0.28,8.00,3.60,99.00
2023,07,28,22,00,0.27,6.25,3.76,99.00
2023,07,28,22,30,0.28,6.25,3.75,99.00
2023,07,28,23,00,0.27,7.69,4.04,99.00
2023,07,28,23,30,0.28,6.67,4.33,99.00
2023,07,29,00,00,0.27,8.00,4.39,99.00
2023,07,29,00,30,0.29,6.67,4.68,99.00
2023,07,29,01,00,0.28,7.14,4.80,99.00
2023,07,29,01,30,0.32,6.45,4.92,99.00
2023,07,29,02,00,0.29,6.90,5.06,99.00
2023,07,29,02,30,0.29,7.69,5.12,99.00
2023,07,29,03,00,0.30,6.67,4.82,99.00
2023,07,29,03,30,0.31,6.67,4.38,99.00
2023,07,29,04,00,0.31,6.25,4.20,99.00
2023,07,29,04,30,0.32,6.67,4.29,99.00
2023,07,29,05,00,0.32,5.71,4.26,99.00
2023,07,29,05,30,0.33,6.06,4.38,99.00
2023,07,29,06,00,0.32,5.88,4.41,99.00
2023,07,29,06,30,0.35,5.88,4.54,99.00
2023,07,29,07,00,0.38,5.88,4.40,99.00
2023,07,29,07,30,0.34,6.06,4.41,99.00
2023,07,29,08,00,0.38,5.88,4.62,99.00
2023,07,29,08,30,0.35,6.06,4.67,99.00
2023,07,29,09,00,0.35,5.88,4.70,99.00
2023,07,29,09,30,0.33,6.67,4.86,99.00
2023,07,29,10,00,0.34,5.88,4.67,99.00
2023,07,29,10,30,0.32,5.56,4.90,99.00
2023,07,29,11,00,0.30,6.25,4.97,99.00
2023,07,29,11,30,0.33,5.88,4.88,99.00
2023,07,29,12,00,0.32,5.56,4.71,99.00
2023,07,29,12,30,0.31,6.67,4.52,99.00
2023,07,29,13,00,0.30,5.71,4.74,99.00
2023,07,29,13,30,0.31,6.06,4.91,99.00
2023,07,29,14,00,0.34,5.26,4.35,99.00
2023,07,29,14,30,0.32,5.71,4.57,99.00
2023,07,29,15,00,0.30,5.71,4.58,99.00
2023,07,29,15,30,0.29,5.41,4.75,99.00
2023,07,29,16,00,0.30,6.67,4.71,99.00
2023,07,29,16,30,0.35,6.67,4.80,99.00
2023,07,29,17,00,0.35,6.25,4.36,99.00
2023,07,29,17,30,0.30,6.06,4.42,99.00
2023,07,29,18,00,0.30,5.88,4.51,99.00
2023,07,29,18,30,0.29,5.88,4.61,99.00
2023,07,29,19,00,0.30,5.71,4.70,99.00
2023,07,29,19,30,0.35,5.88,4.44,99.00
2023,07,29,20,00,0.34,5.56,4.67,99.00
2023,07,29,20,30,0.33,5.71,4.50,99.00
2023,07,29,21,00,0.33,5.56,4.60,99.00
2023,07,29,21,30,0.33,5.26,4.49,99.00
2023,07,29,22,00,0.33,5.56,4.26,99.00
2023,07,29,22,30,0.32,4.88,4.21,99.00
2023,07,29,23,00,0.35,5.88,4.18,99.00
2023,07,29,23,30,0.33,5.71,4.33,99.00
2023,07,30,00,00,0.33,5.13,4.31,99.00
2023,07,30,00,30,0.36,5.56,4.41,99.00
2023,07,30,01,00,0.32,5.00,4.34,99.00
2023,07,30,01,30,0.32,5.71,4.47,99.00
2023,07,30,02,00,0.32,5.13,4.34,99.00
2023,07,30,02,30,0.30,5.26,4.53,99.00
2023,07,30,03,00,0.30,5.88,4.73,99.00
2023,07,30,03,30,0.31,5.41,4.31,99.00
2023,07,30,04,00,0.36,5.26,3.58,99.00
2023,07,30,04,30,0.35,4.88,3.24,99.00
2023,07,30,05,00,0.36,5.41,3.43,99.00
2023,07,30,05,30,0.34,5.00,3.42,99.00
2023,07,30,06,00,0.33,5.26,3.62,99.00
2023,07,30,06,30,0.33,5.26,3.54,99.00
2023,07,30,07,00,0.34,5.41,3.63,99.00
2023,07,30,07,30,0.33,5.71,3.68,99.00
2023,07,30,08,00,0.32,5.56,3.68,99.00
2023,07,30,08,30,0.33,5.88,3.61,99.00
2023,07,30,09,00,0.33,5.00,3.60,99.00
2023,07,30,09,30,0.31,5.71,3.68,99.00
2023,07,30,10,00,0.31,5.26,3.83,99.00
2023,07,30,10,30,0.32,6.45,4.11,99.00
2023,07,30,11,00,0.31,7.41,4.34,99.00
2023,07,30,11,30,0.33,5.41,4.29,99.00
2023,07,30,12,00,0.35,5.71,4.27,99.00
2023,07,30,12,30,0.32,5.71,4.41,99.00
2023,07,30,13,00,0.35,5.88,4.45,99.00
2023,07,30,13,30,0.35,10.00,3.48,99.00
2023,07,30,14,00,0.37,5.26,3.00,99.00
2023,07,30,14,30,0.37,6.67,2.92,99.00
2023,07,30,15,00,0.42,6.06,2.84,99.00
2023,07,30,15,30,0.43,5.26,2.86,99.00
2023,07,30,16,00,0.44,6.25,2.89,99.00
2023,07,30,16,30,0.44,2.47,2.76,99.00
2023,07,30,17,00,0.42,2.63,2.79,99.00
2023,07,30,17,30,0.39,2.60,2.83,99.00
2023,07,30,18,00,0.40,5.41,2.92,99.00
2023,07,30,18,30,0.37,5.56,2.89,99.00
2023,07,30,19,00,0.34,8.70,2.98,99.00
2023,07,30,19,30,0.31,7.41,3.15,99.00
2023,07,30,20,00,0.31,5.71,3.28,99.00
2023,07,30,20,30,0.31,5.13,3.49,99.00
2023,07,30,21,00,0.31,5.26,3.60,99.00
2023,07,30,21,30,0.29,5.13,3.70,99.00
2023,07,30,22,00,0.28,6.25,3.59,99.00
2023,07,30,22,30,0.30,4.76,3.38,99.00
2023,07,30,23,00,0.28,4.88,3.41,99.00
2023,07,30,23,30,0.32,6.25,3.51,99.00
2023,07,31,00,00,0.31,6.90,3.48,99.00
2023,07,31,00,30,0.33,6.90,3.21,99.00
2023,07,31,01,00,0.35,5.88,3.06,99.00
2023,07,31,01,30,0.36,9.09,2.97,99.00
2023,07,31,02,00,0.41,6.06,3.11,99.00
2023,07,31,02,30,0.37,6.90,2.81,99.00
2023,07,31,03,00,0.37,6.45,2.83,99.00
2023,07,31,03,30,0.36,3.70,2.79,99.00
2023,07,31,04,00,0.40,6.45,2.70,99.00
2023,07,31,04,30,0.84,3.64,2.94,99.00
2023,07,31,05,00,0.88,3.85,3.14,99.00
2023,07,31,05,30,0.80,4.00,3.28,99.00
2023,07,31,06,00,0.71,4.17,3.23,99.00
2023,07,31,06,30,0.50,3.51,2.84,99.00
2023,07,31,07,00,0.42,3.23,2.78,99.00
2023,07,31,07,30,0.32,9.09,2.81,99.00
2023,07,31,08,00,0.27,9.52,2.85,99.00
2023,07,31,08,30,0.24,99.00,3.02,99.00
2023,07,31,09,00,0.24,99.00,3.10,99.00
2023,07,31,09,30,0.26,5.56,2.85,99.00
2023,07,31,10,00,0.30,2.25,2.63,99.00
2023,07,31,10,30,0.37,5.26,2.71,99.00
2023,07,31,11,00,0.41,2.70,2.74,99.00
2023,07,31,11,30,0.44,2.99,2.77,99.00
2023,07,31,12,00,0.46,3.17,2.81,99.00
2023,07,31,12,30,0.48,3.13,2.88,99.00
2023,07,31,13,00,0.56,3.39,2.65,99.00
2023,07,31,13,30,0.70,2.70,2.70,99.00
2023,07,31,14,00,0.45,3.45,2.66,99.00
2023,07,31,14,30,0.39,3.45,3.35,99.00
2023,07,31,15,00,0.41,3.45,3.34,99.00
2023,07,31,15,30,0.38,3.28,3.28,99.00
2023,07,31,16,00,0.35,3.23,3.01,99.00
2023,07,31,16,30,0.37,7.14,3.03,99.00
2023,07,31,17,00,0.35,2.99,2.75,99.00
2023,07,31,17,30,0.35,6.90,2.81,99.00
2023,07,31,18,00,0.34,6.90,2.67,99.00
2023,07,31,18,30,0.38,7.14,2.49,99.00
2023,07,31,19,00,0.38,7.14,2.52,99.00
2023,07,31,19,30,0.36,2.53,2.54,99.00
2023,07,31,20,00,0.38,6.67,2.77,99.00
2023,07,31,20,30,0.36,6.67,2.75,99.00
2023,07,31,21,00,0.32,2.74,2.72,99.00
2023,07,31,21,30,0.32,6.90,3.02,99.00
2023,07,31,22,00,0.30,6.67,3.04,99.00
2023,07,31,22,30,0.31,6.06,3.33,99.00
2023,07,31,23,00,0.30,6.45,3.31,99.00
2023,07,31,23,30,0.33,6.06,3.41,99.00
2023,08,01,00,00,0.29,6.45,3.39,99.00
2023,08,01,00,30,0.28,6.45,3.42,99.00
2023,08,01,01,00,0.28,6.67,3.47,99.00
2023,08,01,01,30,0.32,3.33,2.98,99.00
2023,08,01,02,00,0.33,3.64,2.65,99.00
2023,08,01,02,30,0.34,3.64,2.79,99.00
2023,08,01,03,00,0.33,6.90,2.82,99.00
2023,08,01,03,30,0.34,6.06,3.18,99.00
2023,08,01,04,00,0.33,3.77,2.87,99.00
2023,08,01,04,30,0.33,3.85,2.90,99.00
2023,08,01,05,00,0.33,6.67,2.98,99.00
2023,08,01,05,30,0.33,3.70,3.13,99.00
2023,08,01,06,00,0.33,3.77,3.19,99.00
2023,08,01,06,30,0.31,3.85,3.23,99.00
2023,08,01,07,00,0.30,6.06,3.22,99.00
2023,08,01,07,30,0.31,3.57,3.27,99.00
2023,08,01,08,00,0.30,6.67,3.20,99.00
2023,08,01,08,30,0.32,3.92,3.19,99.00
2023,08,01,09,00,0.30,3.77,3.14,99.00
2023,08,01,09,30,0.29,3.70,3.17,99.00
2023,08,01,10,00,0.34,3.77,3.39,99.00
2023,08,01,10,30,0.33,5.88,3.63,99.00
2023,08,01,11,00,0.30,5.41,3.43,99.00
2023,08,01,11,30,0.29,3.57,3.33,99.00
2023,08,01,12,00,0.32,5.71,3.52,99.00
2023,08,01,12,30,0.32,6.25,3.55,99.00
2023,08,01,13,00,0.27,6.67,3.56,99.00
2023,08,01,13,30,0.29,5.56,3.58,99.00
2023,08,01,14,00,0.27,6.45,3.51,99.00
2023,08,01,14,30,0.25,6.67,3.67,99.00
2023,08,01,15,00,0.25,3.64,3.50,99.00
2023,08,01,15,30,0.25,3.77,3.56,99.00
2023,08,01,16,00,0.24,99.00,3.26,99.00
2023,08,01,16,30,0.25,5.71,2.94,99.00
2023,08,01,17,00,0.25,3.51,2.87,99.00
2023,08,01,17,30,0.26,4.55,3.02,99.00
2023,08,01,18,00,0.24,99.00,3.07,99.00
2023,08,01,18,30,0.25,6.45,3.25,99.00
2023,08,01,19,00,0.25,5.88,2.94,99.00
2023,08,01,19,30,0.25,6.90,2.83,99.00
2023,08,01,20,00,0.24,99.00,2.82,99.00
2023,08,01,20,30,0.25,6.25,2.76,99.00
2023,08,01,21,00,0.24,99.00,2.68,99.00
2023,08,01,21,30,0.27,6.25,3.04,99.00
2023,08,01,22,00,0.24,99.00,2.67,99.00
2023,08,01,22,30,0.25,6.06,2.79,99.00
2023,08,01,23,00,0.24,99.00,2.69,99.00
2023,08,01,23,30,0.24,99.00,2.58,99.00
2023,08,02,00,00,0.24,99.00,2.68,99.00
2023,08,02,00,30,0.24,99.00,2.72,99.00
2023,08,02,01,00,0.23,99.00,2.66,99.00
2023,08,02,01,30,0.24,99.00,2.77,99.00
2023,08,02,02,00,0.23,99.00,2.69,99.00
2023,08,02,02,30,0.25,5.71,2.75,99.00
2023,08,02,03,00,0.24,99.00,2.75,99.00
2023,08,02,03,30,0.20,99.00,2.53,99.00
2023,08,02,04,00,0.22,99.00,2.60,99.00
2023,08,02,04,30,0.22,99.00,2.42,99.00
2023,08,02,05,00,0.23,99.00,2.64,99.00
2023,08,02,05,30,0.22,99.00,2.39,99.00
2023,08,02,06,00,0.22,99.00,2.37,99.00
2023,08,02,06,30,0.25,5.88,2.62,99.00
2023,08,02,07,00,0.24,99.00,2.62,99.00
2023,08,02,07,30,0.24,99.00,2.50,99.00
2023,08,02,08,00,0.24,99.00,2.64,99.00
2023,08,02,08,30,0.24,99.00,2.67,99.00
2023,08,02,09,00,0.22,99.00,2.59,99.00
2023,08,02,09,30,0.24,99.00,2.81,99.00
2023,08,02,10,00,0.27,5.71,3.33,99.00
2023,08,02,10,30,0.23,99.00,3.06,99.00
2023,08,02,11,00,0.20,99.00,2.98,99.00
2023,08,02,11,30,0.19,99.00,2.90,99.00
2023,08,02,12,00,0.26,5.88,3.37,99.00
2023,08,02,12,30,0.18,99.00,3.01,99.00
2023,08,02,13,00,0.17,99.00,2.98,99.00
2023,08,02,13,30,0.18,99.00,2.96,99.00
2023,08,02,14,00,0.17,99.00,2.90,99.00
2023,08,02,14,30,0.25,5.41,3.34,99.00
2023,08,02,15,00,0.26,5.41,3.49,99.00
2023,08,02,15,30,0.21,99.00,3.34,99.00
2023,08,02,16,00,0.27,2.00,2.08,99.00
2023,08,02,16,30,0.38,2.33,2.22,99.00
2023,08,02,17,00,0.48,2.74,2.39,99.00
2023,08,02,17,30,0.34,2.44,2.23,99.00
2023,08,02,18,00,0.30,2.35,2.10,99.00
2023,08,02,18,30,0.25,2.02,2.19,99.00
2023,08,02,19,00,0.21,99.00,2.34,99.00
2023,08,02,19,30,0.20,99.00,2.36,99.00
2023,08,02,20,00,0.18,99.00,2.29,99.00
2023,08,02,20,30,0.18,99.00,2.41,99.00
2023,08,02,21,00,0.19,99.00,2.76,99.00
2023,08,02,21,30,0.16,99.00,2.71,99.00
2023,08,02,22,00,0.15,99.00,2.82,99.00
2023,08,02,22,30,0.14,99.00,3.01,99.00
2023,08,02,23,00,0.15,99.00,3.38,99.00
2023,08,02,23,30,0.15,99.00,3.51,99.00
2023,08,03,00,00,0.17,99.00,3.52,99.00
2023,08,03,00,30,0.16,99.00,3.43,99.00
2023,08,03,01,00,0.18,99.00,3.64,99.00
2023,08,03,01,30,0.14,99.00,3.43,99.00
2023,08,03,02,00,0.15,99.00,3.85,99.00
2023,08,03,02,30,0.14,99.00,3.63,99.00
2023,08,03,03,00,0.15,99.00,3.15,99.00
2023,08,03,03,30,0.18,99.00,3.10,99.00
2023,08,03,04,00,0.18,99.00,2.65,99.00
2023,08,03,04,30,0.20,99.00,2.45,99.00
2023,08,03,05,00,0.19,99.00,2.45,99.00
2023,08,03,05,30,0.17,99.00,2.52,99.00
2023,08,03,06,00,0.18,99.00,2.78,99.00
2023,08,03,06,30,0.22,99.00,2.87,99.00
2023,08,03,07,00,0.18,99.00,2.85,99.00
2023,08,03,07,30,0.18,99.00,2.60,99.00
2023,08,03,08,00,0.19,99.00,2.37,99.00
2023,08,03,08,30,0.18,99.00,2.37,99.00
2023,08,03,09,00,0.17,99.00,2.43,99.00
2023,08,03,09,30,0.18,99.00,2.50,99.00
2023,08,03,10,00,0.18,99.00,2.69,99.00
2023,08,03,10,30,0.22,99.00,3.06,99.00
2023,08,03,11,00,0.21,99.00,3.08,99.00
2023,08,03,11,30,0.27,5.56,3.77,99.00
2023,08,03,12,00,0.24,99.00,3.29,99.00
2023,08,03,12,30,0.18,99.00,3.03,99.00
2023,08,03,13,00,0.17,99.00,2.97,99.00
2023,08,03,13,30,0.17,99.00,3.12,99.00
2023,08,03,14,00,0.19,99.00,3.08,99.00
